ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5,Atributo 1,Raiting_Promedio 1,Atributo 2,Raiting_Promedio 2,Atributo 3,Raiting_Promedio 3,Atributo 4,Raiting_Promedio 4,Atributo 5,Raiting_Promedio 5
MLM1999362939,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999363015,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999363019,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999398171,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999430507,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999432489,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999435309,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999445383,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999471707,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999522653,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999527087,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999627055,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999631977,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999805023,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999818653,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999844783,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999857131,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999869251,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999975865,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000222259,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000302765,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000391591,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000413255,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000480049,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000638497,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000691949,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000691955,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000691973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703383,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703403,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703487,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703529,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703569,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000703579,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000708603,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000714801,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000715005,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000715093,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000737067,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000737167,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000737209,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000737341,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000749523,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000749557,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000749577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000749743,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000762377,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000774861,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000775031,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000775065,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000775081,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000775087,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000810515,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000828621,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000858905,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000862121,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000871157,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000957577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000980897,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000994651,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001018257,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001034641,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001075971,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001115635,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001146253,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001207011,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001226081,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001232113,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001234213,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001248113,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001254607,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001261269,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001274167,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001327237,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001329963,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001330109,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001343589,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001372007,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001423513,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001428841,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001454867,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001476323,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001504599,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001513653,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001524613,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001537637,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001553511,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001605253,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001609311,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001613823,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001614009,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001614023,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001644417,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001669601,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001674433,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001682643,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001729859,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001729913,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001738431,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001745603,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001757577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001761813,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001783371,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001788463,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001792931,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001839897,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001868731,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001872895,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001873639,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001983193,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001994737,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002004683,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002007665,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002023823,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002199695,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002218883,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002235049,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002250229,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002323705,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002327715,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002332091,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002342867,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002342873,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002351621,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002435739,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002473357,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002489051,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002639525,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002642079,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002699069,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002704783,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002735843,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002761559,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002800023,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002812707,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002837671,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002852977,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002904903,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002906055,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002969269,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002984219,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003028113,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003084601,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003161425,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003187279,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003280985,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003306551,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003324505,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003345025,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003383339,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003389851,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003441397,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003441407,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003441477,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003497613,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003545947,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003553225,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003570287,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003589353,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003595633,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003602571,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003641609,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003721939,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003722213,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003739519,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003743495,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003847095,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004013571,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004027867,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004029047,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004200257,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004277869,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004292529,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004321133,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004327001,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004339821,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004352721,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004365711,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004382457,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004488037,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004524191,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004549063,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004570957,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004596691,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004609373,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004627443,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004647483,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004648795,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004651579,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004661339,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004666977,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004674553,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004681615,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004711279,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004711323,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004732979,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004737253,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004762085,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004797845,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004823551,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004836643,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004836693,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004836713,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004837809,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004861825,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004861861,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004861869,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004862007,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004875083,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004888357,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004899539,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004911029,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004922953,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004926995,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004954571,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005026577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005117615,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005131007,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005195705,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005195991,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005195993,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005195997,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005205203,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005205209,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005218079,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005218111,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005218133,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005218393,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005230879,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005230973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005231183,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005231231,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005238505,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005244007,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005244231,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005256121,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005256125,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005256145,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005256155,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005268677,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005268947,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005298559,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005356701,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005365997,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005370581,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005378409,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005418629,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005418631,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005482143,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005508057,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005508447,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005514955,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005532731,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005559455,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005597121,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005668225,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005912709,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005951301,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006113205,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006262395,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006287103,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006396115,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006414095,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006477029,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006645403,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006659283,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006709993,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006755487,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006898275,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006920689,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006926301,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006987379,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007011093,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007059603,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007120613,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007560471,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007616449,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007632377,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007687371,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007714147,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007750369,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007775859,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007785101,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007785145,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007803251,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007820487,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007824345,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007829003,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007853689,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007892397,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007926913,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007930235,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007936621,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007936973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007938573,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007942819,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007966317,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007966329,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007966381,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007979487,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007989235,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007991057,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007992673,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007993807,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2007997707,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008004893,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008016239,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008017031,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008017105,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008029471,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008030043,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008036781,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008039071,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008047293,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008051523,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008052367,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008054197,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008064293,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008066705,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008084727,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008087637,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008121837,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008134399,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008160327,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008175243,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008184029,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008259937,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008390479,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008400915,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008416347,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008430319,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008474941,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008488041,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008500801,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008571409,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008646265,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008659735,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008670941,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008706463,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008744425,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008800049,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008807173,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008836137,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008836829,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008874787,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008884049,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008925271,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008926383,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008926609,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008935177,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008938637,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2008989843,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009031511,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009107933,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009440939,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009477211,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009496901,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009583933,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009668899,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009700999,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009706921,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009754719,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009790991,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009799381,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009804187,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009869385,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009881575,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009882911,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009906405,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009918187,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009944551,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009956769,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009976769,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2009999269,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010110803,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010144581,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010150905,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010165277,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010217597,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010219659,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010244451,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010256855,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010263695,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010281725,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010312533,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010318601,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010339785,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010352403,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010367787,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010367931,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010379997,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010579883,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010592467,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010594725,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010619797,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010630603,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010646303,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010652863,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010654945,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010667419,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010669373,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010670097,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010676963,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010697891,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010703425,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2010707745,0,0.0,0,0,0,0,0,,,,,,,,,,
